collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
PUNK IT!TOUHOU!3 -IOSYS HITS PUNK COVERS- (IOSYS HITS PUNK COVERS)	star river(PUNK COVER)	IOSYS	8	2015-10-18 12:00:00 UTC	https://music.apple.com/jp/album/punk-it-touhou-3-iosys-hits-punk-covers/1437881815?uo=4	https://music.apple.com/jp/album/star-river-punk-cover/1437881815?i=1437881867&uo=4	PUNK IT!TOUHOU!3 -IOSYS HITS PUNK COVERS-	star river(PUNK IT 3)	https://music.youtube.com/browse/MPREb_NafD8swDpO9	https://music.youtube.com/watch?v=C_4ku2BiXcg
0	Mushroom Magic	ぬまうおハウス	1	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/mushroom-magic/1455474672?i=1455474676&uo=4	000	Mushroom Magic	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=BqELWjQ6G6E
0	Kappa Factory	ぬまうおハウス	2	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/kappa-factory/1455474672?i=1455474677&uo=4	000	Kappa Factory	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=af_5AKBb_G8
0	Flowering Grave	ぬまうおハウス	3	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/flowering-grave/1455474672?i=1455474678&uo=4	000	Flowering Grave	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=zXblfmlyrdM
0	The Shrine	ぬまうおハウス	4	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/the-shrine/1455474672?i=1455474679&uo=4	000	The Shrine	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=N3xPAtx99ec
0	Hourai Sky	ぬまうおハウス	5	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/hourai-sky/1455474672?i=1455474680&uo=4	000	Hourai Sky	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=fU4KtR3j134
0	Onryou Paradise	ぬまうおハウス	6	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/onryou-paradise/1455474672?i=1455474681&uo=4	000	Onryou Paradise	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=HElx9MR6IMU
0	Shoutoku Philosophy	ぬまうおハウス	7	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/shoutoku-philosophy/1455474672?i=1455474682&uo=4	000	Shoutoku Philosophy	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=zTiQaPpFG6M
0	She Is Alice	ぬまうおハウス	8	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/000/1455474672?uo=4	https://music.apple.com/jp/album/she-is-alice/1455474672?i=1455474683&uo=4	000	She Is Alice	https://music.youtube.com/browse/MPREb_h6n5vlgyrbI	https://music.youtube.com/watch?v=w3I7Qry6goQ
Liquid Total Reflection -THE BEST of ZYTOKINE/CYTOKINE2-	2 keys feat. cold kiss [2016 Remaster]	ZYTOKINE	12	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/liquid-total-reflection-the-best-of-zytokine-cytokine15/1481289812?uo=4	https://music.apple.com/jp/album/2-keys-feat-cold-kiss-2016-remaster/1481289812?i=1481289824&uo=4	Liquid Total Reflection -THE BEST of ZYTOKINE/CYTOKINE2-	2 keys feat. cold kiss(Nana Takahashi)（feat. cold kiss）	https://music.youtube.com/browse/MPREb_OQgD7anVsxm	https://music.youtube.com/watch?v=KMeSqcMtedk
LOUD SPEAKER - EP	LOUD SPEAKER	ayame	1	2016-12-29 12:00:00 UTC	https://music.apple.com/jp/album/loud-speaker-ep/1437756832?uo=4	https://music.apple.com/jp/album/loud-speaker/1437756832?i=1437756833&uo=4	LOUD SPEAKER	LOUD SPEAKER	https://music.youtube.com/browse/MPREb_2GRUcrNccrS	https://music.youtube.com/watch?v=s6cQ4LpvYtQ
森羅万象に触れて (with senya) - EP	森羅万象に触れて (with senya)	幽閉サテライト	1	2016-12-29 12:00:00 UTC	https://music.apple.com/jp/album/shinrabanshou-ni-furete-with-senya-ep/1438501937?uo=4	https://music.apple.com/jp/album/%E6%A3%AE%E7%BE%85%E4%B8%87%E8%B1%A1%E3%81%AB%E8%A7%A6%E3%82%8C%E3%81%A6-with-senya/1438501937?i=1438501938&uo=4	森羅万象に触れて (-)	森羅万象に触れて	https://music.youtube.com/browse/MPREb_NGwoRWsOMaV	https://music.youtube.com/watch?v=y4DivqyxpG4
絶対ニーハイ宣言! - EP	絶対ニーハイ宣言!	黒崎れおん	1	2017-08-01 12:00:00 UTC	https://music.apple.com/jp/album/zettai-knee-high-sengen-ep/1455187649?uo=4	https://music.apple.com/jp/album/%E7%B5%B6%E5%AF%BE%E3%83%8B%E3%83%BC%E3%83%8F%E3%82%A4%E5%AE%A3%E8%A8%80/1455187649?i=1455187650&uo=4	絶対ニーハイ宣言!	絶対ニーハイ宣言!	https://music.youtube.com/browse/MPREb_seaHzdkEVCX	不明
瞬間エヴァーラスティング	緋色 (with 兎明)	幽閉サテライト	4	2017-08-01 07:00:00 UTC	https://music.apple.com/jp/album/shunkan-everlasting/1438504920?uo=4	https://music.apple.com/jp/album/%E7%B7%8B%E8%89%B2-with-%E5%85%8E%E6%98%8E/1438504920?i=1438504924&uo=4	不明	不明	不明	不明
鉄雪 - Single (with 兎明) - Single	鉄雪(with 兎明)	幽閉サテライト	1	2017-12-29 12:00:00 UTC	https://music.apple.com/jp/album/tetsuyuki-with-%E5%85%8E%E6%98%8E-single/1456071432?uo=4	https://music.apple.com/jp/album/%E9%89%84%E9%9B%AA-with-%E5%85%8E%E6%98%8E/1456071432?i=1456071433&uo=4	鉄雪	鉄雪(with 兎明)	https://music.youtube.com/browse/MPREb_X2SPD5KI0SX	https://music.youtube.com/watch?v=t5FTHxWJ67U
鉄雪 - Single (with 兎明) - Single	泡沫、哀のまほろば(with 兎明)	幽閉サテライト	2	2017-12-29 12:00:00 UTC	https://music.apple.com/jp/album/tetsuyuki-with-%E5%85%8E%E6%98%8E-single/1456071432?uo=4	https://music.apple.com/jp/album/%E6%B3%A1%E6%B2%AB-%E5%93%80%E3%81%AE%E3%81%BE%E3%81%BB%E3%82%8D%E3%81%B0-with-%E5%85%8E%E6%98%8E/1456071432?i=1456071434&uo=4	鉄雪	泡沫、哀のまほろば(with 兎明)	https://music.youtube.com/browse/MPREb_X2SPD5KI0SX	https://music.youtube.com/watch?v=gxg-giAbQJI
鉄雪 - Single (with 兎明) - Single	鉄雪(Instrumantal) [with 兎明]	幽閉サテライト	3	2017-12-29 12:00:00 UTC	https://music.apple.com/jp/album/tetsuyuki-with-%E5%85%8E%E6%98%8E-single/1456071432?uo=4	https://music.apple.com/jp/album/%E9%89%84%E9%9B%AA-instrumantal-with-%E5%85%8E%E6%98%8E/1456071432?i=1456071435&uo=4	鉄雪	鉄雪(Instrumantal) [with 兎明]	https://music.youtube.com/browse/MPREb_X2SPD5KI0SX	https://music.youtube.com/watch?v=iYvKbJA8dw4
灼熱を潜る翼 - Single (with senya) - Single	灼熱を潜る翼(with senya)	幽閉サテライト	1	2018-04-01 12:00:00 UTC	https://music.apple.com/jp/album/syakunetsu-wo-moguru-tsubasa-single-with-senya-single/1456071690?uo=4	https://music.apple.com/jp/album/%E7%81%BC%E7%86%B1%E3%82%92%E6%BD%9C%E3%82%8B%E7%BF%BC-with-senya/1456071690?i=1456071691&uo=4	灼熱を潜る翼	灼熱を潜る翼(with senya)	https://music.youtube.com/browse/MPREb_TLAsF7Me2gg	https://music.youtube.com/watch?v=Ao4VzGyljlg
灼熱を潜る翼 - Single (with senya) - Single	灼熱を潜る翼(Instrumantal) [with senya]	幽閉サテライト	2	2018-04-01 12:00:00 UTC	https://music.apple.com/jp/album/syakunetsu-wo-moguru-tsubasa-single-with-senya-single/1456071690?uo=4	https://music.apple.com/jp/album/%E7%81%BC%E7%86%B1%E3%82%92%E6%BD%9C%E3%82%8B%E7%BF%BC-instrumantal-with-senya/1456071690?i=1456071692&uo=4	灼熱を潜る翼	灼熱を潜る翼(Instrumantal) [with senya]	https://music.youtube.com/browse/MPREb_TLAsF7Me2gg	https://music.youtube.com/watch?v=bhlt99DeTs0
AR2【オーグメンテッド・リアリティ2】	銀河	あらいぐまファクトリー	19	2018-05-06 12:00:00 UTC	https://music.apple.com/jp/album/ar2-augmented-reality-2/1455474194?uo=4	https://music.apple.com/jp/album/%E9%8A%80%E6%B2%B3/1455474194?i=1455474366&uo=4	AR2【オーグメンテッド・リアリティ2】	銀河 (Instrumental)	https://music.youtube.com/browse/MPREb_orsfCvhJSVw	https://music.youtube.com/watch?v=EQu4ybF6rLE
Yabba Ragga Toho	XDXA (2018 Remaster)	天音	9	2018-05-06 12:00:00 UTC	https://music.apple.com/jp/album/yabba-ragga-toho/1490961094?uo=4	https://music.apple.com/jp/album/xdxa-2018-remaster/1490961094?i=1490961343&uo=4	Yabba Ragga Toho	XDXA	https://music.youtube.com/browse/MPREb_ZnqIMSBY1ZK	https://music.youtube.com/watch?v=idPzbK9Pgug
Edge - EP	Imaginary Line (feat.Rute)[東方アレンジ]	KOTOHGE MAI & 舞音KAGURA	1	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/edge-ep/1460086706?uo=4	https://music.apple.com/jp/album/imaginary-line-feat-rute-%E6%9D%B1%E6%96%B9%E3%82%A2%E3%83%AC%E3%83%B3%E3%82%B8/1460086706?i=1460086707&uo=4	Edge	Imaginary Line feat.Rute<東方アレンジ>	https://music.youtube.com/browse/MPREb_UGZhVAD5vCt	https://music.youtube.com/watch?v=q2WXvUGnTWY
Edge - EP	Magical Star Scope (feat.うっちー)[東方アレンジ]	KOTOHGE MAI & 舞音KAGURA	2	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/edge-ep/1460086706?uo=4	https://music.apple.com/jp/album/magical-star-scope-feat-%E3%81%86%E3%81%A3%E3%81%A1%E3%83%BC-%E6%9D%B1%E6%96%B9%E3%82%A2%E3%83%AC%E3%83%B3%E3%82%B8/1460086706?i=1460086708&uo=4	Edge	Magical Star Scope feat.うっちー<東方アレンジ>	https://music.youtube.com/browse/MPREb_UGZhVAD5vCt	https://music.youtube.com/watch?v=UnPJdMRfnE0
Edge - EP	誰かのためじゃなく (feat.TAM)[東方アレンジ]	KOTOHGE MAI & 舞音KAGURA	3	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/edge-ep/1460086706?uo=4	https://music.apple.com/jp/album/%E8%AA%B0%E3%81%8B%E3%81%AE%E3%81%9F%E3%82%81%E3%81%98%E3%82%83%E3%81%AA%E3%81%8F-feat-tam-%E6%9D%B1%E6%96%B9%E3%82%A2%E3%83%AC%E3%83%B3%E3%82%B8/1460086706?i=1460086712&uo=4	Edge	誰かのためじゃなく feat.TAM<東方アレンジ>	https://music.youtube.com/browse/MPREb_UGZhVAD5vCt	https://music.youtube.com/watch?v=wQA-F-wjsJk
Edge - EP	ツミブクロタイム ~ 舞音KAGURA.ver (feat.東京アクティブNEETs)[東方アレンジ]	KOTOHGE MAI & 舞音KAGURA	4	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/edge-ep/1460086706?uo=4	https://music.apple.com/jp/album/%E3%83%84%E3%83%9F%E3%83%96%E3%82%AF%E3%83%AD%E3%82%BF%E3%82%A4%E3%83%A0-%E8%88%9E%E9%9F%B3kagura-ver-feat-%E6%9D%B1%E4%BA%AC%E3%82%A2%E3%82%AF%E3%83%86%E3%82%A3%E3%83%96neets-%E6%9D%B1%E6%96%B9%E3%82%A2%E3%83%AC%E3%83%B3%E3%82%B8/1460086706?i=1460086715&uo=4	Edge	ツミブクロタイム ~ 舞音KAGURA.ver feat.東京アクティブNEETs<東方アレンジ>	https://music.youtube.com/browse/MPREb_UGZhVAD5vCt	https://music.youtube.com/watch?v=OKYC5PfU5zA
Edge - EP	ヨワムシノウタ (feat.lily-an)[東方アレンジ]	KOTOHGE MAI & 舞音KAGURA	5	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/edge-ep/1460086706?uo=4	https://music.apple.com/jp/album/%E3%83%A8%E3%83%AF%E3%83%A0%E3%82%B7%E3%83%8E%E3%82%A6%E3%82%BF-feat-lily-an-%E6%9D%B1%E6%96%B9%E3%82%A2%E3%83%AC%E3%83%B3%E3%82%B8/1460086706?i=1460086716&uo=4	Edge	ヨワムシノウタ feat.lily-an<東方アレンジ>	https://music.youtube.com/browse/MPREb_UGZhVAD5vCt	https://music.youtube.com/watch?v=rQnBbqP-oAM
Edge - EP	Obey Obey (feat.抹)[東方アレンジ]	KOTOHGE MAI & 舞音KAGURA	6	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/edge-ep/1460086706?uo=4	https://music.apple.com/jp/album/obey-obey-feat-%E6%8A%B9-%E6%9D%B1%E6%96%B9%E3%82%A2%E3%83%AC%E3%83%B3%E3%82%B8/1460086706?i=1460086718&uo=4	Edge	Obey Obey feat.抹<東方アレンジ>	https://music.youtube.com/browse/MPREb_UGZhVAD5vCt	https://music.youtube.com/watch?v=axlRPhd802o
サンド (-wani arrange collection-)	蛍	AdamKadmon	1	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/sand-wani-arrange-collection/1455328534?uo=4	https://music.apple.com/jp/album/%E8%9B%8D/1455328534?i=1455328535&uo=4	サンド (-wani arrange collection-)	蛍 / Vo.Tamari	https://music.youtube.com/browse/MPREb_3je2quiLNIb	https://music.youtube.com/watch?v=kr1mMDKfIu0
サンド (-wani arrange collection-)	コア	AdamKadmon	2	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/sand-wani-arrange-collection/1455328534?uo=4	https://music.apple.com/jp/album/%E3%82%B3%E3%82%A2/1455328534?i=1455328536&uo=4	サンド (-wani arrange collection-)	コア / Vo.Tamari	https://music.youtube.com/browse/MPREb_3je2quiLNIb	https://music.youtube.com/watch?v=pQGQpFA78SA
サンド (-wani arrange collection-)	砂時計	AdamKadmon	3	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/sand-wani-arrange-collection/1455328534?uo=4	https://music.apple.com/jp/album/%E7%A0%82%E6%99%82%E8%A8%88/1455328534?i=1455328537&uo=4	サンド (-wani arrange collection-)	砂時計 / Vo.Tamari	https://music.youtube.com/browse/MPREb_3je2quiLNIb	https://music.youtube.com/watch?v=crglMgYL8dM
『spill over』(feat. Chata)	len~錬~	N+	1	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/len-%E9%8C%AC/1503311947?i=1503311949&uo=4	『spill over』feat.Chata	len~錬~	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=XBXBev2vjCE
『spill over』(feat. Chata)	ann~庵~	N+	2	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/ann-%E5%BA%B5/1503311947?i=1503311951&uo=4	『spill over』feat.Chata	ann~庵~	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=nYUSmEG38N8
『spill over』(feat. Chata)	bun~聞~	N+	3	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/bun-%E8%81%9E/1503311947?i=1503311952&uo=4	『spill over』feat.Chata	bun~聞~	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=JkrV9sJ0_N0
『spill over』(feat. Chata)	easy game	N+	4	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/easy-game/1503311947?i=1503311953&uo=4	『spill over』feat.Chata	easy game	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=TiM-rggpm2Y
『spill over』(feat. Chata)	len~錬~(off vocal)	N+	5	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/len-%E9%8C%AC-off-vocal/1503311947?i=1503311955&uo=4	『spill over』feat.Chata	len~錬~(off vocal)	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=WQCF367FU0s
『spill over』(feat. Chata)	ann~庵~(off vocal)	N+	6	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/ann-%E5%BA%B5-off-vocal/1503311947?i=1503311957&uo=4	『spill over』feat.Chata	ann~庵~(off vocal)	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=in3ZVVsixlY
『spill over』(feat. Chata)	bun~聞~(off vocal)	N+	7	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/bun-%E8%81%9E-off-vocal/1503311947?i=1503311958&uo=4	『spill over』feat.Chata	bun~聞~(off vocal)	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=0r2Q5VV7P7c
『spill over』(feat. Chata)	easy game(off vocal)	N+	8	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/spill-over-feat-chata/1503311947?uo=4	https://music.apple.com/jp/album/easy-game-off-vocal/1503311947?i=1503311959&uo=4	『spill over』feat.Chata	easy game(off vocal)	https://music.youtube.com/browse/MPREb_nPtq0uOVDwV	https://music.youtube.com/watch?v=LK02IvVSdb8
「彷徨いの冥」 Orig.Ver.(幻想万華鏡挿入歌「必然のカタストロフィ」、アニメMV使用曲「彷徨いの冥」収録)	嘘月 (with 姫城碧海)	少女フラクタル	19	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/samayoi-no-mei-gensoumangekyou-sounyuuka-hitsuzen-no/1455801600?uo=4	https://music.apple.com/jp/album/%E5%98%98%E6%9C%88-with-%E5%A7%AB%E5%9F%8E%E7%A2%A7%E6%B5%B7/1455801600?i=1455801616&uo=4	3in1CD「彷徨いの冥」 Orig.Ver.(幻想万華鏡挿入歌「必然のカタストロフィ」、アニメMV使用曲「彷徨いの冥」収録)	嘘月 (with 姫城碧海)	https://music.youtube.com/browse/MPREb_3layBZMA2Ze	https://music.youtube.com/watch?v=2U2NlHhFepo
サヨナラダイアリー ~ their whereabouts - Single (with 姫城碧海) - Single	サヨナラダイアリー ~ their whereabouts (with 姫城碧海)	少女フラクタル	1	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/sayonara-diary-their-whereabouts-single-with-%E5%A7%AB%E5%9F%8E%E7%A2%A7%E6%B5%B7-single/1455801449?uo=4	https://music.apple.com/jp/album/%E3%82%B5%E3%83%A8%E3%83%8A%E3%83%A9%E3%83%80%E3%82%A4%E3%82%A2%E3%83%AA%E3%83%BC-their-whereabouts-with-%E5%A7%AB%E5%9F%8E%E7%A2%A7%E6%B5%B7/1455801449?i=1455801450&uo=4	サヨナラダイアリー ~ their whereabouts	サヨナラダイアリー ~ their whereabouts (with 姫城碧海)	https://music.youtube.com/browse/MPREb_LgQrgRSuAfj	https://music.youtube.com/watch?v=-PAWIMVD81U
サヨナラダイアリー ~ their whereabouts - Single (with 姫城碧海) - Single	サヨナラダイアリー ~ their whereabouts (Instrumental) [with 姫城碧海]	少女フラクタル	2	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/sayonara-diary-their-whereabouts-single-with-%E5%A7%AB%E5%9F%8E%E7%A2%A7%E6%B5%B7-single/1455801449?uo=4	https://music.apple.com/jp/album/%E3%82%B5%E3%83%A8%E3%83%8A%E3%83%A9%E3%83%80%E3%82%A4%E3%82%A2%E3%83%AA%E3%83%BC-their-whereabouts-instrumental-with-%E5%A7%AB%E5%9F%8E%E7%A2%A7%E6%B5%B7/1455801449?i=1455801454&uo=4	サヨナラダイアリー ~ their whereabouts	サヨナラダイアリー ~ their whereabouts (Instrumental) [with 姫城碧海]	https://music.youtube.com/browse/MPREb_LgQrgRSuAfj	https://music.youtube.com/watch?v=7JA8zOtsnCw
届かぬ願いの果てに - Single (with Yuzurisa) - Single	届かぬ願いの果てに(with Yuzurisa)	幽閉サテライト	1	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/todokanu-negai-no-hateni-single-with-yuzurisa-single/1456073307?uo=4	https://music.apple.com/jp/album/%E5%B1%8A%E3%81%8B%E3%81%AC%E9%A1%98%E3%81%84%E3%81%AE%E6%9E%9C%E3%81%A6%E3%81%AB-with-yuzurisa/1456073307?i=1456073308&uo=4	届かぬ願いの果てに	届かぬ願いの果てに(with Yuzurisa)	https://music.youtube.com/browse/MPREb_scQUsY0Hcbt	https://music.youtube.com/watch?v=djy0lr3nRkk
届かぬ願いの果てに - Single (with Yuzurisa) - Single	届かぬ願いの果てに(Instrumental) [with Yuzurisa]	幽閉サテライト	2	2018-12-30 12:00:00 UTC	https://music.apple.com/jp/album/todokanu-negai-no-hateni-single-with-yuzurisa-single/1456073307?uo=4	https://music.apple.com/jp/album/%E5%B1%8A%E3%81%8B%E3%81%AC%E9%A1%98%E3%81%84%E3%81%AE%E6%9E%9C%E3%81%A6%E3%81%AB-instrumental-with-yuzurisa/1456073307?i=1456073310&uo=4	届かぬ願いの果てに	届かぬ願いの果てに(Instrumental) [with Yuzurisa]	https://music.youtube.com/browse/MPREb_scQUsY0Hcbt	https://music.youtube.com/watch?v=2pYYyz4YdsA
Showcase I	Hydrangea Alternation feat.うきね	少女理論観測所	1	2019-05-05 12:00:00 UTC	https://music.apple.com/jp/album/showcase-i/1481180076?uo=4	https://music.apple.com/jp/album/hydrangea-alternation-feat-%E3%81%86%E3%81%8D%E3%81%AD/1481180076?i=1481180077&uo=4	showcase i	ハイドレンジアオルタネイション feat.うきね	https://music.youtube.com/browse/MPREb_QfjeaDdwfap	https://music.youtube.com/watch?v=WgQrFvFmdpk
Showcase I	Afterword	少女理論観測所	8	2019-05-05 12:00:00 UTC	https://music.apple.com/jp/album/showcase-i/1481180076?uo=4	https://music.apple.com/jp/album/afterword/1481180076?i=1481180089&uo=4	不明	不明	https://music.youtube.com/browse/MPREb_QfjeaDdwfap	不明
Showcase I	Hydrangea Alternation(Off Vocal)	少女理論観測所	9	2019-05-05 12:00:00 UTC	https://music.apple.com/jp/album/showcase-i/1481180076?uo=4	https://music.apple.com/jp/album/hydrangea-alternation-off-vocal/1481180076?i=1481180090&uo=4	showcase i	ハイドレンジアオルタネイション(Off Vocal)	https://music.youtube.com/browse/MPREb_QfjeaDdwfap	https://music.youtube.com/watch?v=w_VtKRqRiSI
幻想万華鏡~花の異変の章~オリジナル・サウンドトラック	華鳥風月(OP ver.)	幽閉サテライト	2	2012-08-15 12:00:00 UTC	https://music.apple.com/jp/album/gensou-mangekyou-hana-no-ihen-no-syou-original-soundtrack/1481302767?uo=4	https://music.apple.com/jp/album/%E8%8F%AF%E9%B3%A5%E9%A2%A8%E6%9C%88-op-ver/1481302767?i=1481302769&uo=4	不明	不明	不明	不明
射命丸	INTO ORBIT	SOUND HOLIC	1	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/into-orbit/1528112016?i=1528112017&uo=4	射命丸 -SHAMEIMARU-	INTO ORBIT	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=OyGUxE9s9ek
射命丸	STARVING RAVEN (feat. Nana Takahashi)	SOUND HOLIC	2	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/starving-raven-feat-nana-takahashi/1528112016?i=1528112018&uo=4	射命丸 -SHAMEIMARU-	STARVING RAVEN（feat. Nana Takahashi）	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=20G7kemT60c
射命丸	ブレイクプロミネンス (feat. 小寺可南子)	SOUND HOLIC	3	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/%E3%83%96%E3%83%AC%E3%82%A4%E3%82%AF%E3%83%97%E3%83%AD%E3%83%9F%E3%83%8D%E3%83%B3%E3%82%B9-feat-%E5%B0%8F%E5%AF%BA%E5%8F%AF%E5%8D%97%E5%AD%90/1528112016?i=1528112019&uo=4	射命丸 -SHAMEIMARU-	ブレイクプロミネンス (feat. 小寺可南子)	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=RYqnDDND81s
射命丸	DARKLIGHT FALLS (feat. YURiCa & 花たん)	SOUND HOLIC	4	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/darklight-falls-feat-yurica-%E8%8A%B1%E3%81%9F%E3%82%93/1528112016?i=1528112020&uo=4	射命丸 -SHAMEIMARU-	DARKLIGHT FALLS（feat. YURiCa/HaNaTaN）	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=ZNgXTnUR3mM
射命丸	Truth Or Dare (feat. 天音)	SOUND HOLIC	5	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/truth-or-dare-feat-%E5%A4%A9%E9%9F%B3/1528112016?i=1528112021&uo=4	射命丸 -SHAMEIMARU-	Truth Or Dare (天音(Rolling Contact))	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=r7BwSiixKiU
射命丸	MOTHER (feat. aki & 隣人)	SOUND HOLIC	6	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/mother-feat-aki-%E9%9A%A3%E4%BA%BA/1528112016?i=1528112022&uo=4	射命丸 -SHAMEIMARU-	MOTHER (feat. aki/隣人(ZYTOKINE))	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=osZ0kGBXzYc
射命丸	Vampirish Nightscape	SOUND HOLIC	7	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/vampirish-nightscape/1528112016?i=1528112023&uo=4	射命丸 -SHAMEIMARU-	Vampirish Nightscape	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=yQGavZJB44g
射命丸	BANG THE FIRE GONG !! (feat. Nana Takahashi & ARM)	SOUND HOLIC	8	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/bang-the-fire-gong-feat-nana-takahashi-arm/1528112016?i=1528112024&uo=4	射命丸 -SHAMEIMARU-	BANG THE FIRE GONG !! (feat. Nana Takahashi/ARM(IOSYS))	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=up4R49tk4u4
